job_title,work_year,employment_type,company_location,experience_level,salary_in_usd
Machine Learning Engineer,2022,FT,US,SE,202900
Machine Learning Engineer,2022,FT,US,SE,131300
Data Engineer,2022,FT,US,SE,145000
Data Engineer,2022,FT,US,SE,115000
Data Scientist,2022,FT,US,SE,180000
Data Scientist,2022,FT,US,SE,140000
Machine Learning Scientist,2022,FT,US,SE,216000
Machine Learning Scientist,2022,FT,US,SE,144000
Analytics Engineer,2022,FT,US,SE,48000
Data Engineer,2022,FT,US,SE,210000
Data Engineer,2022,FT,US,SE,100000
Applied Machine Learning Scientist,2022,FT,GB,SE,77119
Data Engineer,2022,FT,US,SE,206699
Data Engineer,2022,FT,US,SE,99100
Data Engineer,2022,FT,US,SE,250000
Data Engineer,2022,FT,US,SE,63000
Data Architect,2022,FT,US,SE,250000
Data Architect,2022,FT,US,SE,63000
Data Engineer,2022,FT,US,SE,250000
Data Engineer,2022,FT,US,SE,63000
Data Engineer,2022,FT,US,SE,100000
Data Engineer,2022,FT,US,SE,80000
Data Scientist,2022,FT,US,SE,160000
Data Scientist,2022,FT,US,SE,100000
Data Specialist,2022,FT,US,SE,221300
Data Specialist,2022,FT,US,SE,148700
Data Science Manager,2022,FT,US,SE,249260
Data Science Manager,2022,FT,US,SE,185400
Data Engineer,2022,FT,US,SE,170000
Data Engineer,2022,FT,US,SE,130000
Data Analyst,2022,FT,US,SE,128875
Data Analyst,2022,FT,US,SE,93700
Machine Learning Engineer,2022,FT,US,SE,180000
Machine Learning Engineer,2022,FT,US,SE,100000
Data Analyst,2022,FT,US,SE,136260
Data Analyst,2022,FT,US,SE,109280
Data Scientist,2022,FT,US,SE,160000
Data Scientist,2022,FT,US,SE,92000
Data Engineer,2022,FT,US,SE,200000
Data Engineer,2022,FT,US,SE,160000
Data Analyst,2022,FT,US,SE,117000
Data Analyst,2022,FT,US,SE,99450
Data Scientist,2022,FT,US,SE,160000
Data Scientist,2022,FT,US,SE,119300
Business Data Analyst,2022,FT,US,SE,100000
Data Engineer,2022,FT,US,SE,210000
Data Engineer,2022,FT,US,SE,100000
Data Analyst,2022,FT,US,SE,150075
Data Analyst,2022,FT,US,SE,110925
Data Scientist,2022,FT,US,SE,160000
Data Scientist,2022,FT,US,SE,92000
Machine Learning Engineer,2022,FT,US,SE,202900
Machine Learning Engineer,2022,FT,US,SE,131300
Data Engineer,2022,FT,US,SE,175000
Data Engineer,2022,FT,US,SE,135000
Data Science Manager,2022,FT,AU,SE,133766
Data Scientist,2022,FT,US,SE,186000
Data Scientist,2022,FT,US,SE,148800
Data Analyst,2022,FT,US,SE,112900
Data Analyst,2022,FT,US,SE,90320
ML Engineer,2022,FT,US,SE,240000
ML Engineer,2022,FT,US,SE,160000
Data Science Manager,2022,FT,US,SE,300000
Data Science Manager,2022,FT,US,SE,200000
Data Analyst,2022,FT,US,SE,112900
Data Analyst,2022,FT,US,SE,90320
Data Analytics Manager,2022,FT,US,SE,145000
Data Analytics Manager,2022,FT,US,SE,105400
Data Scientist,2022,FT,US,SE,215300
Data Scientist,2022,FT,US,SE,158200
Data Engineer,2022,FT,US,SE,209100
Data Engineer,2022,FT,US,SE,154600
Data Analyst,2022,FT,US,SE,115934
Data Analyst,2022,FT,US,SE,81666
Data Engineer,2022,FT,US,SE,175000
Data Engineer,2022,FT,US,SE,155000
Data Analyst,2022,FT,US,SE,164000
Data Analyst,2022,FT,US,SE,132000
Data Scientist,2022,FT,US,SE,170000
Data Scientist,2022,FT,US,SE,123000
Machine Learning Engineer,2022,FT,US,SE,189650
Machine Learning Engineer,2022,FT,US,SE,164996
Data Engineer,2022,FT,US,SE,165400
Data Engineer,2022,FT,US,SE,132320
Data Architect,2022,FT,US,SE,208775
Data Architect,2022,FT,US,SE,147800
Data Engineer,2022,FT,US,SE,136994
Data Engineer,2022,FT,US,SE,101570
Data Analyst,2022,FT,US,SE,128875
Data Analyst,2022,FT,US,SE,93700
Data Engineer,2022,FT,US,SE,183600
Data Engineer,2022,FT,US,SE,100800
Machine Learning Engineer,2022,FT,US,SE,189650
Machine Learning Engineer,2022,FT,US,SE,164996
Data Scientist,2022,FT,US,SE,215300
Data Scientist,2022,FT,US,SE,140400
Data Scientist,2022,FT,US,SE,260000
Data Scientist,2022,FT,US,SE,180000
Data Science Engineer,2022,FT,MX,SE,60000
Data Scientist,2022,FT,US,SE,180000
Data Scientist,2022,FT,US,SE,80000
Data Engineer,2022,FT,US,SE,136000
Data Engineer,2022,FT,US,SE,108800
Data Scientist,2022,FT,US,SE,165220
Data Scientist,2022,FT,US,SE,120160
Data Analyst,2022,FT,US,SE,124190
Data Analyst,2022,FT,US,SE,90320
Data Engineer,2022,FT,US,SE,181940
Data Engineer,2022,FT,US,SE,132320
Data Engineer,2022,FT,US,SE,220110
Data Engineer,2022,FT,US,SE,160080
Data Scientist,2022,FT,US,SE,180000
Data Scientist,2022,FT,US,SE,120000
Data Analyst,2022,FT,US,SE,116000
Data Analyst,2022,FT,US,SE,99000
Data Analyst,2022,FT,US,SE,155000
Data Analyst,2022,FT,US,SE,120600
Data Analyst,2022,FT,US,SE,102100
Data Analyst,2022,FT,US,SE,84900
Data Scientist,2022,FT,US,SE,136620
Data Scientist,2022,FT,US,SE,99360
Data Scientist,2022,FT,GB,SE,110820
Data Scientist,2022,FT,GB,SE,98506
Data Scientist,2022,FT,US,SE,146000
Data Scientist,2022,FT,US,SE,123000
Data Analyst,2022,FT,US,SE,170000
Data Analyst,2022,FT,US,SE,135000
Data Science Manager,2022,FT,US,SE,161342
Data Science Manager,2022,FT,US,SE,137141
Data Scientist,2022,FT,US,SE,167000
Data Scientist,2022,FT,US,SE,123000
Data Engineer,2022,FT,GB,SE,73880
Data Engineer,2022,FT,GB,SE,61566
Data Scientist,2022,FT,US,SE,211500
Data Scientist,2022,FT,US,SE,138600
Data Architect,2022,FT,CA,SE,192400
Data Architect,2022,FT,CA,SE,90700
Data Analyst,2022,FT,CA,SE,130000
Data Analyst,2022,FT,CA,SE,61300
Data Analyst,2022,FT,CA,SE,130000
Data Analyst,2022,FT,CA,SE,61300
Data Engineer,2022,FT,US,SE,160000
Data Engineer,2022,FT,US,SE,113000
Data Scientist,2022,FT,US,SE,150000
Data Scientist,2022,FT,US,SE,95550
Data Analyst,2022,FT,US,SE,112900
Data Analyst,2022,FT,US,SE,90320
Data Analyst,2022,FT,US,SE,112900
Data Analyst,2022,FT,US,SE,90320
Data Engineer,2022,FT,US,SE,165400
Data Engineer,2022,FT,US,SE,132320
Data Engineer,2022,FT,US,SE,243900
Data Engineer,2022,FT,US,SE,156600
Data Analyst,2022,FT,US,SE,136600
Data Analyst,2022,FT,US,SE,109280
Data Engineer,2022,FT,US,SE,128875
Data Engineer,2022,FT,US,SE,93700
Data Engineer,2022,FT,US,SE,209100
Data Engineer,2022,FT,US,SE,154600
Data Engineer,2022,FT,US,SE,180000
Data Engineer,2022,FT,US,SE,160000
Data Scientist,2022,FT,US,SE,205300
Data Scientist,2022,FT,US,SE,140400
Data Scientist,2022,FT,US,SE,176000
Data Scientist,2022,FT,US,SE,144000
Data Engineer,2022,FT,US,SE,200100
Data Engineer,2022,FT,US,SE,160000
Data Engineer,2022,FT,US,SE,70500
Data Engineer,2022,FT,US,SE,54000
Data Scientist,2022,FT,US,SE,205300
Data Scientist,2022,FT,US,SE,140400
Analytics Engineer,2022,FT,US,SE,205300
Analytics Engineer,2022,FT,US,SE,184700
Data Engineer,2022,FT,US,SE,175100
Data Engineer,2022,FT,US,SE,140250
Data Analyst,2022,FT,US,SE,116150
Data Analyst,2022,FT,US,SE,99050
Data Engineer,2022,FT,US,SE,145000
Data Engineer,2022,FT,US,SE,130000
Data Analyst,2022,FT,US,SE,112900
Data Analyst,2022,FT,US,SE,90320
Machine Learning Engineer,2022,FT,US,SE,214000
Machine Learning Engineer,2022,FT,US,SE,192600
Data Architect,2022,FT,US,SE,266400
Data Architect,2022,FT,US,SE,213120
Data Engineer,2022,FT,US,SE,155000
Data Engineer,2022,FT,US,SE,115000
Data Analyst,2022,FT,US,SE,115934
Data Analyst,2022,FT,US,SE,81666
Data Engineer,2022,FT,US,SE,130000
Data Engineer,2022,FT,US,SE,110500
Data Analyst,2022,FT,US,SE,80000
Data Analyst,2022,FT,US,SE,60000
Data Architect,2022,FT,US,SE,192564
Data Architect,2022,FT,US,SE,144854
Data Scientist,2022,FT,US,SE,230000
Data Scientist,2022,FT,US,SE,150000
Data Analytics Manager,2022,FT,US,SE,150260
Data Analytics Manager,2022,FT,US,SE,109280
Data Analyst,2022,FT,US,SE,170000
Data Analyst,2022,FT,US,SE,150000
Data Engineer,2022,FT,US,SE,154000
Data Engineer,2022,FT,US,SE,126000
Data Analyst,2022,FT,US,SE,129000
Data Analyst,2022,FT,US,SE,99000
Data Scientist,2022,FT,US,SE,210000
Data Scientist,2022,FT,US,SE,140000
Data Scientist,2022,FT,US,SE,210000
Data Scientist,2022,FT,US,SE,140000
Data Scientist,2022,FT,US,SE,210000
Data Scientist,2022,FT,US,SE,140000
Data Analyst,2022,FT,US,SE,100000
Data Analyst,2022,FT,US,SE,69000
Data Scientist,2022,FT,US,SE,210000
Data Scientist,2022,FT,US,SE,140000
Data Analyst,2022,FT,US,SE,150075
Data Analyst,2022,FT,US,SE,110925
Data Engineer,2022,FT,US,SE,100000
Data Engineer,2022,FT,US,SE,25000
Data Analyst,2022,FT,US,SE,126500
Data Analyst,2022,FT,US,SE,106260
Data Engineer,2022,FT,US,SE,220110
Data Engineer,2022,FT,US,SE,160080
Data Analyst,2022,FT,US,SE,105000
Data Analyst,2022,FT,US,SE,100000
Data Analyst,2022,FT,US,SE,170000
Data Analyst,2022,FT,US,SE,135000
Data Scientist,2022,FT,US,SE,230000
Data Scientist,2022,FT,US,SE,140000
Data Scientist,2022,FT,US,SE,220000
Data Scientist,2022,FT,US,SE,140000
Machine Learning Engineer,2022,FT,US,SE,220000
Machine Learning Engineer,2022,FT,US,SE,120000
Machine Learning Engineer,2022,FT,AE,SE,120000
Machine Learning Engineer,2022,FT,AE,SE,65000
Data Engineer,2022,FT,US,SE,210000
Data Engineer,2022,FT,US,SE,100000
Data Scientist,2022,FT,US,SE,185100
Data Scientist,2022,FT,US,SE,104890
Data Engineer,2022,FT,US,SE,105000
Data Engineer,2022,FT,US,SE,80000
Machine Learning Engineer,2022,FT,IE,SE,68293
Head of Data,2022,FT,US,SE,200000
Data Engineer,2022,FT,US,SE,135000
Data Engineer,2022,FT,US,SE,115000
Machine Learning Engineer,2022,FT,NL,SE,59888
Research Scientist,2022,FT,FR,SE,89306
Data Scientist,2022,FT,US,SE,165000
Data Scientist,2022,FT,US,SE,100000
Machine Learning Developer,2022,FT,CA,SE,76814
Data Science Manager,2022,FT,US,SE,152500
Data Analytics Lead,2022,FT,US,SE,405000
Applied Data Scientist,2022,FT,US,SE,380000
Applied Data Scientist,2022,FT,US,SE,177000
Research Scientist,2022,FT,US,SE,144000
Principal Data Scientist,2022,FT,DE,SE,155499
Lead Machine Learning Engineer,2022,FT,DE,SE,84053
Marketing Data Engineer,2021,FT,SG,EN,66970
3D Computer Vision Researcher,2021,FT,AS,EN,20000
Power BI Developer,2021,FT,IN,EN,5409
Data Analyst,2021,FT,AU,EN,42028
Machine Learning Research Engineer,2021,FT,FR,EN,20000
Machine Learning Developer,2021,FT,TH,EN,15000
Data Engineer,2021,FT,GB,EN,45390
Computer Vision Software Engineer,2021,PT,DK,EN,19073
Machine Learning Research Engineer,2021,FT,IN,EN,12171
Data Scientist,2021,FT,US,EN,80000
Data Scientist,2021,FT,US,EN,100000
Data Scientist,2021,FT,FR,EN,49646
Machine Learning Engineer,2021,FT,IN,EN,20000
Data Analyst,2021,PT,ES,EN,10354
Applied Data Scientist,2021,FT,GB,EN,110037
Data Analyst,2021,FT,US,EN,50000
Machine Learning Developer,2021,FT,IQ,EN,100000
BI Data Analyst,2021,FT,US,EN,55000
Data Engineer,2021,FT,US,EN,80000
Data Science Consultant,2021,FT,DE,EN,63831
Machine Learning Engineer,2021,FT,US,EN,125000
Data Scientist,2021,FT,UA,EN,13400
Data Analyst,2021,FT,US,EN,90000
Data Analyst,2021,FT,US,EN,60000
AI Scientist,2021,PT,US,EN,12000
Research Scientist,2021,FT,GB,EN,82528
Data Analyst,2021,FT,FR,EN,59102
Data Analyst,2021,FT,US,EN,80000
Machine Learning Scientist,2021,FT,US,EN,225000
Data Science Consultant,2021,FT,DE,EN,76833
Data Engineer,2021,FT,IN,EN,30428
Computer Vision Software Engineer,2021,FT,US,EN,70000
Data Scientist,2021,FT,IN,EN,29751
Data Scientist,2021,FT,IN,EN,28399
Data Scientist,2021,FT,US,EN,90000
Data Scientist,2021,FT,FR,EN,36643
Data Engineer,2021,FT,IN,EN,21637
Data Engineer,2021,FT,US,EN,72500
Research Scientist,2021,FT,CN,EN,100000
Data Scientist,2021,FT,US,EN,58000
Data Scientist,2021,FT,US,EN,100000
Machine Learning Engineer,2021,FT,DE,EN,85000
Data Science Consultant,2021,FT,DE,EN,76833
Data Engineer,2021,FT,DE,EN,65013
Big Data Engineer,2021,FT,IN,EN,16228
Machine Learning Engineer,2021,FT,DE,EN,24823
BI Data Analyst,2021,FT,KE,EN,9272
Machine Learning Engineer,2021,FT,CO,EN,21844
Machine Learning Engineer,2021,FT,US,EN,81000
Data Science Consultant,2021,FT,US,EN,90000
Computer Vision Engineer,2021,PT,DK,EN,28609
Big Data Engineer,2021,FT,CH,EN,5882
Business Data Analyst,2021,FT,LU,EN,59102
AI Scientist,2021,FT,AS,EN,18053
AI Scientist,2021,PT,US,EN,12000
Director of Data Science,2021,FT,US,EX,250000
Director of Data Science,2021,FT,DE,EX,130026
Head of Data Science,2021,FT,RU,EX,85000
Head of Data,2021,FT,RU,EX,230000
Director of Data Science,2021,FT,PL,EX,153667
Head of Data,2021,FT,US,EX,235000
BI Data Analyst,2021,FT,US,EX,150000
Director of Data Science,2021,FT,DE,EX,141846
Data Science Consultant,2021,FT,ES,EX,69741
Principal Data Scientist,2021,CT,US,EX,416000
Data Science Lead,2021,FT,US,MI,150000
AI Scientist,2021,FT,GH,MI,30000
Data Analyst,2021,FT,IN,MI,16904
Autonomous Vehicle Technician,2021,FL,BS,MI,45555
Data Engineer,2021,FT,AU,MI,75050
Machine Learning Engineer,2021,FT,IT,MI,51064
Data Scientist,2021,FT,US,MI,109000
Research Scientist,2021,FT,CZ,MI,69999
Data Analyst,2021,FT,US,MI,135000
ML Engineer,2021,FT,JP,MI,77364
ML Engineer,2021,FT,JP,MI,63711
Data Analyst,2021,FT,US,MI,90000
Applied Machine Learning Scientist,2021,FT,US,MI,38400
Data Scientist,2021,FT,US,MI,82500
Data Scientist,2021,FT,IN,MI,9466
Big Data Engineer,2021,FT,RO,MI,60000
Data Engineer,2021,FT,US,MI,200000
Data Engineer,2021,FT,US,MI,100000
Research Scientist,2021,FT,FR,MI,62649
Data Engineer,2021,FT,GB,MI,82528
Data Architect,2021,FT,US,MI,170000
Data Architect,2021,FT,US,MI,150000
Data Scientist,2021,FT,CA,MI,75774
Data Scientist,2021,FT,US,MI,150000
Data Engineer,2021,FT,US,MI,90000
Data Scientist,2021,FT,NG,MI,50000
3D Computer Vision Researcher,2021,PT,IN,MI,5409
ML Engineer,2021,CT,US,MI,270000
Applied Data Scientist,2021,FT,CA,MI,54238
Machine Learning Engineer,2021,FT,ES,MI,47282
Data Engineer,2021,FT,PL,MI,28476
Data Analytics Engineer,2021,FT,US,MI,110000
Data Engineer,2021,FT,US,MI,140000
BI Data Analyst,2021,FT,US,MI,100000
Research Scientist,2021,FT,CA,MI,187442
Data Analyst,2021,FT,GB,MI,51519
BI Data Analyst,2021,FT,US,MI,36259
Computer Vision Software Engineer,2021,FT,US,MI,95746
Cloud Data Engineer,2021,FT,SG,MI,89294
Data Engineer,2021,FT,US,MI,200000
Data Analyst,2021,FT,US,MI,93000
Data Engineer,2021,FT,TR,MI,12103
Data Engineer,2021,FT,GB,MI,72212
Data Analyst,2021,FT,US,MI,80000
Research Scientist,2021,FT,CA,MI,63810
Head of Data Science,2021,FT,US,MI,110000
Data Architect,2021,FT,US,MI,180000
Data Engineer,2021,FT,US,MI,110000
Data Engineer,2021,PT,NL,MI,69741
Data Engineer,2021,FT,US,MI,112000
Data Engineer,2021,FT,TR,MI,28016
Data Engineer,2021,FT,US,MI,111775
Data Engineer,2021,FT,US,MI,93150
Data Scientist,2021,FT,DE,MI,25532
Data Scientist,2021,FT,IN,MI,16904
Data Scientist,2021,FT,US,MI,147000
Data Engineer,2021,FT,US,MI,26005
Data Scientist,2021,FT,DE,MI,90734
Big Data Engineer,2021,FT,IN,MI,22611
Data Scientist,2021,FT,US,MI,5679
Data Scientist,2021,FT,CL,MI,40038
Data Scientist,2021,FT,AT,MI,61467
Data Scientist,2021,FT,ES,MI,37825
Data Scientist,2021,FT,GB,MI,56256
Data Scientist,2021,FT,IN,MI,33808
Data Scientist,2021,FT,GB,MI,116914
Machine Learning Engineer,2021,FT,PL,MI,46597
Machine Learning Engineer,2021,FT,BE,MI,88654
Data Scientist,2021,FT,DE,MI,88654
Data Engineer,2021,FT,GB,MI,66022
Research Scientist,2021,FT,FR,MI,56738
Machine Learning Engineer,2021,FT,SI,MI,24823
Data Engineer,2021,FL,US,MI,20000
Data Scientist,2021,FT,US,MI,160000
Data Science Engineer,2021,FT,GR,MI,40189
Data Scientist,2021,FT,BR,MI,12901
Data Scientist,2021,FT,DE,MI,90734
Machine Learning Scientist,2021,FL,PK,MI,12000
Machine Learning Engineer,2021,FT,JP,MI,74000
Big Data Engineer,2021,FT,MD,MI,18000
Data Scientist,2021,FT,US,MI,130000
Data Scientist,2021,FT,ES,MI,46809
Data Scientist,2021,FT,US,MI,115000
Lead Data Analyst,2021,FT,IN,MI,19609
Data Analyst,2021,FT,US,MI,75000
Data Analyst,2021,FT,US,MI,62000
Data Scientist,2021,FT,US,MI,73000
Data Engineer,2021,FT,NL,MI,45391
Data Scientist,2021,FT,IL,MI,119059
Applied Machine Learning Scientist,2021,FT,US,MI,423000
Data Engineer,2021,FT,MT,MI,28369
Principal Data Scientist,2021,FT,US,MI,151000
Data Scientist,2021,FT,IN,SE,54094
Data Analyst,2021,FT,US,SE,115000
Data Analyst,2021,FT,PH,SE,50000
Cloud Data Architect,2021,FT,US,SE,250000
Head of Data,2021,FT,SI,SE,102839
Data Engineer,2021,FT,US,SE,150000
Data Science Manager,2021,FT,US,SE,240000
Principal Data Scientist,2021,FT,US,SE,220000
Computer Vision Engineer,2021,FT,BR,SE,24000
Lead Data Scientist,2021,FT,IN,SE,40570
Machine Learning Scientist,2021,FT,US,SE,120000
Principal Data Engineer,2021,FT,US,SE,200000
Machine Learning Engineer,2021,FT,BE,SE,82744
Data Analytics Manager,2021,FT,US,SE,120000
Data Science Engineer,2021,FT,CA,SE,127221
Data Science Manager,2021,FT,US,SE,144000
Data Engineer,2021,FT,US,SE,153000
Data Analyst,2021,FT,US,SE,80000
Data Analytics Engineer,2021,FT,DE,SE,79197
Lead Data Analyst,2021,FT,US,SE,170000
Data Scientist,2021,FT,FR,SE,53192
Marketing Data Analyst,2021,FT,DK,SE,88654
Lead Data Engineer,2021,FT,GB,SE,103160
Data Engineer,2021,FT,GB,SE,113476
Machine Learning Engineer,2021,FT,DE,SE,94564
Data Engineer,2021,FT,US,SE,150000
Data Engineer,2021,FT,US,SE,115000
Data Engineer,2021,FT,US,SE,150000
Lead Data Engineer,2021,FT,US,SE,276000
Cloud Data Engineer,2021,FT,US,SE,160000
Data Engineer,2021,FT,US,SE,174000
Research Scientist,2021,FT,PT,SE,60757
Principal Data Analyst,2021,FT,US,SE,170000
Data Engineer,2021,FT,GB,SE,96282
Big Data Architect,2021,FT,CA,SE,99703
Data Scientist,2021,FT,US,SE,165000
Data Scientist,2021,FT,CA,SE,103691
Data Analyst,2021,FT,US,SE,200000
Data Engineer,2021,FT,US,SE,200000
ML Engineer,2021,FT,US,SE,256000
Machine Learning Engineer,2021,FT,US,SE,185000
Data Scientist,2021,FT,TR,SE,20171
AI Scientist,2021,FT,ES,SE,55000
Data Scientist,2021,FT,FR,SE,77684
Staff Data Scientist,2021,CT,US,SE,105000
Lead Data Engineer,2021,FT,US,SE,160000
Machine Learning Engineer,2021,FT,IN,SE,66265
Data Analyst,2021,FT,DE,SE,63831
Data Analyst,2021,FT,CA,SE,71786
Data Scientist,2021,FT,US,SE,135000
Data Science Manager,2021,FT,US,SE,54094
Machine Learning Engineer,2021,FT,IN,SE,24342
Research Scientist,2021,FT,CA,SE,96113
Data Science Manager,2021,FT,US,SE,174000
Data Analytics Engineer,2021,FT,GB,SE,50000
Machine Learning Infrastructure Engineer,2021,FT,US,SE,195000
Machine Learning Scientist,2021,FT,CA,SE,225000
Data Analytics Manager,2021,FT,US,SE,120000
Machine Learning Engineer,2021,FT,US,SE,200000
Research Scientist,2021,FT,US,SE,50000
Data Engineer,2021,FT,US,SE,165000
Principal Data Engineer,2021,FT,US,SE,185000
Data Analytics Manager,2021,FT,US,SE,140000
Data Scientist,2021,FT,CA,SE,87738
Finance Data Analyst,2021,FT,GB,SE,61896
Data Engineer,2021,FT,GB,SE,76833
Data Science Manager,2021,FT,FR,SE,152000
Computer Vision Engineer,2021,FT,BR,SE,18907
Principal Data Scientist,2021,FT,DE,SE,173762
Principal Data Scientist,2021,FT,US,SE,235000
Director of Data Science,2021,FT,JP,SE,168000
Data Specialist,2021,FT,US,SE,165000
Data Science Manager,2021,FT,IN,SE,94665
Data Engineer,2020,FT,IN,EN,13493
Data Engineer,2020,FT,IN,EN,13493
Data Analyst,2020,FT,PT,EN,22809
Data Scientist,2020,FT,DE,EN,49268
Data Engineer,2020,FT,DE,EN,54742
Big Data Engineer,2020,FT,US,EN,70000
Machine Learning Engineer,2020,FT,US,EN,250000
Data Analyst,2020,FT,NG,EN,10000
Machine Learning Engineer,2020,FT,US,EN,138000
ML Engineer,2020,PT,DE,EN,15966
Data Analyst,2020,FT,IN,EN,6072
Data Analyst,2020,FT,US,EN,91000
Research Scientist,2020,FT,NL,EN,42000
Data Analyst,2020,FT,US,EN,72000
Data Scientist,2020,FT,FR,EN,51321
Data Scientist,2020,FT,FR,EN,39916
Data Engineer,2020,FT,JP,EN,41689
Data Science Consultant,2020,FT,IN,EN,5707
AI Scientist,2020,FT,DK,EN,45896
Data Scientist,2020,FT,DE,EN,62726
Data Scientist,2020,PT,IT,EN,21669
Data Scientist,2020,FT,US,EN,105000
Business Data Analyst,2020,CT,US,EN,100000
Staff Data Analyst,2020,FT,CA,EX,15000
Data Engineer,2020,FT,ES,EX,79833
Director of Data Science,2020,FT,US,EX,325000
Business Data Analyst,2020,FT,US,MI,95000
Product Data Analyst,2020,FT,HN,MI,20000
Data Engineer,2020,FT,DE,MI,59303
Research Scientist,2020,FT,US,MI,450000
Data Analyst,2020,FT,FR,MI,46759
Data Engineer,2020,FT,AT,MI,74130
Data Science Consultant,2020,FT,US,MI,103000
Data Scientist,2020,FT,US,MI,45760
Machine Learning Infrastructure Engineer,2020,FT,PT,MI,50180
Data Engineer,2020,FT,US,MI,106000
Data Engineer,2020,FT,GB,MI,112872
Data Scientist,2020,FT,GB,MI,76958
Data Scientist,2020,FT,US,MI,105000
Data Engineer,2020,FT,FR,MI,70139
Lead Data Scientist,2020,FT,AE,MI,115000
Data Scientist,2020,FT,DE,MI,79833
Data Scientist,2020,FT,HU,MI,35735
Business Data Analyst,2020,FT,US,MI,135000
Data Scientist,2020,FT,IN,MI,40481
Lead Data Analyst,2020,FT,US,MI,87000
Data Analyst,2020,FT,US,MI,85000
Data Analyst,2020,FT,PK,MI,8000
Lead Data Engineer,2020,FT,US,MI,56000
Product Data Analyst,2020,FT,IN,MI,6072
BI Data Analyst,2020,FT,US,MI,98000
Data Scientist,2020,FT,FR,MI,42197
Data Engineer,2020,FT,US,MI,110000
Data Scientist,2020,FT,ES,MI,38776
Data Scientist,2020,FT,LU,MI,62726
Data Scientist,2020,FT,US,MI,118000
Data Scientist,2020,FT,US,MI,138350
Data Engineer,2020,FT,US,MI,130800
Machine Learning Manager,2020,FT,CA,SE,117104
Data Scientist,2020,FT,US,SE,68428
Data Engineer,2020,FT,US,SE,188000
Data Engineer,2020,FT,MX,SE,33511
Machine Learning Scientist,2020,FT,JP,SE,260000
Big Data Engineer,2020,FT,GB,SE,109024
Machine Learning Engineer,2020,FT,US,SE,150000
Lead Data Scientist,2020,FT,US,SE,190000
Lead Data Engineer,2020,FT,NZ,SE,125000
Big Data Engineer,2020,FT,GB,SE,114047
Data Engineer,2020,FT,GR,SE,47899
Data Scientist,2020,FT,US,SE,120000
Computer Vision Engineer,2020,FL,US,SE,60000
Principal Data Scientist,2020,FT,DE,SE,148261
Data Scientist,2020,FT,AT,SE,91237
Data Science Manager,2020,FT,US,SE,190200
Machine Learning Engineer,2020,FT,HR,SE,45618
Data Scientist,2020,FT,US,SE,412000
